"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50","Dim.51","Dim.52","Dim.53","Dim.54","Dim.55","Dim.56","Dim.57","Dim.58","Dim.59","Dim.60","Dim.61"
"11",0.0193851896793661,-0.0394153648220324,0.00186632498956455,0.0291406998616472,-0.000101122241912772,0.011058607092769,0.006353392590668,-0.0408261313130097,0.00496244982292611,-0.024536914496187,0.0182885082881578,-0.0135600158255466,-0.0294145273793261,0.0256528990176654,0.0078548643549541,0.00549436160547638,0.0229199949255062,-0.0172706299750426,0.0207075138175942,0.0236318035484815,0.0138631764460126,0.0152413052193409,0.0135851775895994,-0.030755455746512,-0.0202704256130896,-0.00646427858264681,-0.016771285115524,0.00320603174625882,-0.00314917564865233,-0.034286788525771,0.00444691837961692,0.0159009356240714,0.0140394440764925,-0.0656490124225807,-0.0196995678706594,-0.0277231133975118,0.00737194428475691,0.017886657660402,0.0154047020693357,0.00122939915297994,0.00654508988086721,0.0116558651446528,-0.012949333165864,0.0017778918560421,0.00497061813009732,0.0310810800682143,0.0290435191217808,-0.0193977713157771,-0.00345154774323099,0.0231092736040472,0.00184618330753179,-0.000814514013650333,-0.00217190299706358,0.0205239719700523,-0.00456207899988561,-0.0022803158507286,0.00775683107685053,-0.00671589751744684,-0.00904082042537192,-0.023543139918197,0.0240111976369224
"12",0.0242280533615375,-0.0309672032810333,0.0146931713205522,0.0265512485745396,0.00209078368290916,-0.0062262804674806,0.0229138981509113,-0.0021750563677387,0.0372995825422141,-0.0440113462044538,0.0325734334531765,0.0539006922821667,-0.0224606360961715,-0.00574869022146738,-0.0148803380237482,-0.0205159341111782,0.00738358787636993,0.00745604060940722,-0.00868112480491455,-0.00304563956378066,0.0130393022378485,-0.0115932146133295,-0.0198859595465956,-0.0198366150627607,0.0155750868216311,-0.00390911024390807,-0.00605016623175737,-0.00257600934907246,0.028830699896539,0.0250809636171368,-0.000756073820837638,-0.0216251417480869,-0.004981479689368,0.0211603998182897,-0.00189917323135471,0.00301243860364682,-0.0142365457287456,-0.00658062393690476,0.0108960172966987,-0.00188723472033008,0.0172836354567261,-0.00933730548829697,0.00563843634647134,0.0138876783148991,0.00704612536446015,0.0110289880833038,0.00728836865338062,-0.0308699234214425,0.000968329141680355,0.00907740719382706,0.011681887320036,0.00737300637584436,0.0120538904409441,0.0113794950606077,-0.0191939794808629,-0.00233758757163329,-0.00383992858206086,0.0061538204252793,0.0111923262976758,0.00681092819136483,0.0143393529838928
"13",0.0100731623459553,0.0235261795659303,0.0485553855113121,0.00161512782313346,-0.0228846454053345,-0.0267969387028456,-0.00924256928728594,-0.038248719260762,0.0295146131622753,-0.00319309865790948,0.00968390572507858,0.0161204331363608,-0.0131535095664304,0.00134933083381153,-0.0102683192226595,-0.0153938337615131,0.00144362419234739,0.00401247421877121,-0.0184188643917192,-0.0123990139319454,-0.00209317235387961,-0.00712394629441706,-0.0154683951344124,-0.0194307806592971,0.00847173599817719,-0.0387528682646919,-0.00607340019238248,0.0273923769447102,0.0161696205639859,0.0100329619360905,0.018347511863088,-0.0184042140637669,-0.0181802260396981,-0.00874595213783539,0.00205351555807004,-0.00940013836573823,-0.0122405680341738,-0.00880613259483135,-0.0139055793584134,0.00300310100301396,-0.00905705328823429,0.00537221574466704,0.0116454886218048,-0.0158986561199116,0.0203504898284779,0.0248819563979781,0.00120070556713745,0.00310446745993696,-0.00131532364349336,0.00557788642225637,0.013955099230695,0.000350234027711571,-0.00512350757935387,-0.00920761817948248,-0.00749754994721705,-0.00739406038946257,-0.00627716641684387,0.0115099963214558,0.00600857214413275,-0.0274113777099297,-0.000495425533071111
"14",0.0262340168886944,-0.0258183651805481,0.031852891842057,-0.0221160620819397,0.0155298246490254,-0.0320309469642305,-0.0226284987860789,-0.00336831724271004,-0.00098000401974209,-0.0244887280717015,-0.0148473123733072,0.00910734370480529,-0.0126632905992635,-0.0282659388293289,-0.00438257804742728,-0.00555963900914541,-0.00173928009605776,0.0127433563805424,-0.00420321890638276,0.00271167594097688,0.00298569561051867,-0.00932316120480608,-0.00656769663060677,0.00986969281269334,0.0303054704965859,-0.0333016291135212,0.0290246124894485,-0.00401812450091203,0.0289737889192082,-0.0067211653063368,0.0241562052598949,-0.0258112515344998,-0.0254475218581663,-0.00962326095874493,0.00397978693140299,0.00315561327787824,-0.00951944373028631,0.00758519497726044,0.00958417010473748,0.0110278074990809,0.0159375482717472,0.00517849086729092,0.0125800905742073,0.00445558095472251,-0.00294427215397261,0.0305185763465478,0.00111752032296854,-0.0064714706087364,0.0135419119013961,0.0150998903509708,0.0189683982949321,0.00488086172396454,-0.00218758873139397,0.00295405305157478,-0.00252192952921443,-0.0283932498269835,0.0198557396348027,-0.0112762994831481,0.0201549389735916,0.00263375610279394,0.0233978134464896
"15",0.0293168833176416,-0.0315336047769041,-0.0168852193152083,0.0264491014866735,-0.00676091570310353,-0.0235730634317257,0.00261686602438547,-0.015011191309335,0.0220906170944386,-0.0159909911074751,-0.00633268641865571,0.0171550387464531,-0.0295699453335688,-0.000522955242120788,0.00690956510209895,0.015872254173377,0.0337584176589608,0.025219856462895,0.054529504480378,-0.0192422284509733,-0.0013268422534676,-0.000561089660870696,-0.023671736975878,-0.0114384430676891,-0.0218800490973717,-0.0211459464136535,0.0111577934283964,-0.0039331256459129,-0.00531927277999423,-0.0241590677910253,0.0255928260885494,-0.00707274852492751,-0.00653184096885989,-0.0171047943589171,-0.00850372129961344,0.00552217448979906,-0.000212662655806571,0.00754694891025124,0.0174205615012879,-0.0109638556078599,-0.00143855708192492,0.00331658542725063,0.00953002034995795,-0.00430139007770524,0.00768731667313378,-0.0018875706203106,-0.0107538766444055,-0.0298391700667901,-0.0114681052855413,-0.0118968749787096,0.0199818929493581,0.0195813635582895,0.00423093882282233,0.00850908733555253,-0.00147084070857771,-0.00981493480086655,0.00456640344018639,0.0027771287038337,-0.014457817206797,-0.00812125962427822,-0.00628953822752971
"16",-0.00501424030506173,0.0176766372942794,0.041669725896683,-0.00132693648361875,-0.00486028863050371,-0.0407105072424771,0.0262382787279518,0.0135921492803202,-0.0314084574452254,-0.0197957230462417,0.0322755436717093,0.0097542772622806,-0.0168890403729257,0.0342381622014292,-0.0154059754388962,0.0306202890125237,0.0234195083737682,-0.0040100966935993,-0.0146097861895148,-0.045871895465372,-0.00455806909764404,0.0258878572136075,0.0029023275139565,-0.0155597625818576,0.00821730773687149,0.00761400554835233,0.00633387886650106,-0.0134003478160443,0.0135340506958221,0.0296715169761441,-0.0166084424139225,0.00837371008483852,-0.0298313389467486,0.0315067303499632,0.00654338211706161,0.00606718523073723,0.00195683187122781,-0.0359697922754777,0.0035951674715546,-0.0019680155068004,-0.0179680171197707,-0.0108846218217438,0.00885888412345414,-0.0320037960502011,0.0372103750963848,0.0133719707896276,-0.00436510648779211,0.0167352806475914,0.0372668762907724,-0.0259352366555901,-0.0227101968055005,0.0330946121036341,0.00961137218406058,0.00348544432529925,-0.0177597222725383,-0.0113687635082012,-0.00851420929060656,-0.0411236096128343,0.00329894452105262,0.011742588532304,-0.0263537870666248
"17",0.0307579142903725,-0.0233977473364911,-0.0266432631677807,-0.0129125495161414,0.0159453167729572,-0.0171813127122313,0.0245172411726375,0.0012776285300336,-0.00089293857649107,-0.0225486809919186,-0.0147821948954635,-0.018392550653386,0.0152175365787312,0.026971526427505,0.00789187619903384,0.000723677824580001,0.0288894604453324,0.0098694381595551,-0.0026277458263299,0.0232245583240368,0.0344934188937504,-0.0362644212018123,0.00638639423393369,-0.000495439375864362,0.025543912319726,-0.0253617435606623,-0.0473334550687291,0.00843780169741439,0.0132579470174937,0.0384093080596049,0.0268734637702675,-0.00941085362688888,0.0177760352655168,0.00650247424582848,-0.00764413396426988,0.0230902652368828,0.0235370210783911,0.0237598483898929,0.0236860440457296,0.0211182517186963,0.000535475967688928,0.012378179431649,-0.00835535708858655,0.0197142649821894,-0.0248271058968533,0.0176038039730175,-0.00146163101309025,-0.0208573661282875,-0.0325411831316148,-0.0114401326171282,-0.0350447290538836,0.00849568901944982,-0.00387384940324885,-0.0133894277208882,-0.00435492049800472,-0.0189151861243956,-0.00805048965714956,0.00170445714616593,0.0330359306381126,0.00397987495160756,0.0570514217937814
"18",0.024955552474773,-0.0335608881030274,0.0228603949096626,0.0121967010867416,0.0164601218130749,-0.015010822194087,-0.00718444520023788,-0.0320186384571884,-0.00893541322239571,-0.0205962597789646,0.032661548637278,0.00764271303853876,-0.0237926695943669,-0.00199571452136883,-0.0270341655915942,-0.0258088868819515,0.020913778301144,-0.00447769308867599,-0.0275040558640147,0.0289862249455885,0.0402547957343058,-0.027464671847756,0.00185031661264595,-0.0393695383150357,0.00613823752784892,-0.014035512907575,-0.00723674209054034,-0.000244063533718907,0.0328684174281824,0.0213067161125385,-0.0296153629309411,0.000320587412250691,-0.0205259872789126,0.00325392256694397,0.00458367197051571,0.0257848734517497,0.0314445921123071,0.0146451080896642,0.000430492699300028,-0.0108004969260892,0.00906557003467617,0.0125510910118406,0.00906133903751459,-0.0250919631306635,0.0283115852467457,-0.011912316276707,-0.0213635296755895,-0.0196725996422014,-0.014474369514126,0.0123870735676194,-0.00642601052930025,0.00826304928895497,-0.00282130643971291,0.0251774882369987,0.0108798039101361,-0.00174687099750079,-0.0260591518852309,-0.0167659262798108,0.0173111430770221,0.0131891232197766,0.0163335446970365
"19",0.00498729478654653,0.0280216170678268,0.00402536120796699,0.00889649264328559,-0.0374389990142642,-0.0278580616934434,0.0508437701910095,-0.0538436636106274,0.00438827116182994,-0.00119155681812193,-0.0165436350837589,-0.0208010337015141,-0.0242576461299449,-0.0119724383600751,0.0205671931815879,0.0203476589839942,0.0336739017277718,-0.00301805034005406,0.00919174630439674,-0.00293934397446888,-0.0160414894195681,-0.00995504827439474,-0.0146393788419824,-0.00892278911846908,0.0330742791649968,-0.0154740897972763,0.0171991101571544,0.00323513394779312,-0.00769756963896322,-0.000743112195518719,0.0442488969322283,0.00813391282766553,-0.0326366308329147,0.0369522154903824,-0.010309291615154,-0.00381520175358875,0.0112152075427337,-0.0185360458371949,-0.0158526630529667,0.00669322071628822,-0.0204382908590571,-0.00960671290045132,-0.0138813667192475,0.0144264188317245,0.00263566680483195,0.0185109091997831,0.0200921427882022,-0.0145602311061169,0.00864611989423071,-0.0177797745397498,0.00128375301015255,0.00718840233725867,0.00293558968426404,-0.00703085933244107,-0.0156604147866851,-0.0148088835321171,-0.00525647045311864,0.0157137429437433,0.0320196231469882,-0.00620935314579028,-0.0237200352721839
"20",0.00264887060360107,0.0198026452261493,-0.00033914425624016,0.0145251469591521,-0.0486058133698716,-0.0186154647677064,0.0475924768784018,-0.0276811242046177,0.0310855683525504,0.0109906974422104,-0.0312006618229774,-0.0175429306143967,-0.0257743727748585,-0.00431109127292445,0.0324018484545779,0.013945203610101,0.0267010264239202,0.0147356943955878,0.0151573643738239,-0.0251707803412965,-0.00560033476653177,0.0227417197630679,-0.0486208745392249,0.0063218991910959,-0.0297674408425202,-0.0164818134565698,0.0106060994726497,0.00545011041680436,-0.00580892299357425,0.0101541173550807,0.029611433468061,-0.0199713261605668,-0.0395337951126166,0.0206829467456321,-0.0254825408159903,0.014967903389608,0.00372785150240607,0.00428528210100544,-0.0164459344327277,0.0180719464410535,-0.00705077595384786,-0.0179811268366661,0.00719707458894428,0.0099771338794564,0.0113724951734756,0.00905011295075912,0.0275574021575693,0.0082576434933494,-0.00555546164058022,0.0135462080711577,0.0224091708651665,0.00132722607701729,-0.0159911186787648,-0.0119919668749879,-0.014747932228246,0.00159585741423823,-4.27447522224284e-05,0.0148074434806977,0.0157609692822557,-0.00897064859226908,0.0197573424343504
"21",-0.00556215327756949,0.0175832546020446,-0.021447568377954,0.0238262458622513,0.0389300392521503,-0.0244323444705146,0.025560971851236,-0.0153132450878374,0.0198948030468137,0.0508901734097293,-0.0316524718319274,-0.00352002479733685,0.00781536160394935,-0.0221955959656533,0.00085959628814007,0.0177123589116165,0.0214995480118375,0.00290418393268708,0.0206785038620303,-0.0307712338655163,0.00606532467378363,0.0191106128647831,-0.0318283500079839,-0.000259303205831068,-0.0462118915142289,-0.0202322335000329,-0.025380909802383,-0.0421267811661236,0.00332287809703277,-0.0160352259709658,0.0243537687077202,-0.00974476104542736,-0.0186699094869852,0.00689514272801877,-0.0236528483973701,0.00996853759649947,0.00422738841152546,0.0212200670614851,-0.00545553702174178,-0.00495369749814305,-0.0142066638748415,0.0114251496420546,0.0354382753994503,-0.0406211251352272,0.000915126822315926,0.0253239945809119,0.018833662569712,-0.0426292542496528,-0.0122946215594903,0.0118515729186739,-0.00821241035087781,-0.00798775943304153,-0.0362542390260995,-0.0146762105551454,-0.000440474494174942,0.00707675366795096,-0.0345365222167211,-0.00976173308308871,-0.00317611530146004,0.00622505001988607,-0.0234896428864104
"22",0.0372190383669135,-0.0224270807130166,-0.00254438385716895,0.0126519991660562,-0.00548459672897631,-0.0367361477775952,-0.0066517268988568,0.00283845355213467,0.0302673544066974,-0.0193567886825418,0.0295143184424446,0.00438946413642799,0.0159997452822628,-0.0239444247733249,0.0283545180244296,-0.0125239039149786,-0.0250164295029481,0.0265647145426246,-0.00263164858891347,-0.0133604311797713,-0.00736598611323744,0.0148960157242961,-0.0347655852899456,-0.00320860693246826,-0.00446327200781354,0.00182038027880081,0.0161376404874397,-0.0256705349010577,0.0254962213078043,-0.0101740556975299,0.0193556073381536,-0.0271259643286262,0.000714348964401592,0.0113751957997316,-0.029631160197684,0.0120402997462703,-0.0047518011757142,-0.0182863438317247,0.0233729085440609,-0.000231942848553673,-0.00775139758020279,0.0463145494703371,-0.00107026778019722,-0.00911566834592609,0.0319530193096073,0.0173925798348749,-0.00736129925015305,0.0188775771665985,0.00980447964391675,0.00330293400386019,-0.0131982040235155,-0.000387007733441041,0.020541774623766,-0.0204635472445754,-0.00016538744519709,0.0212314811343766,-0.000424162133477296,0.0110233516391279,-0.00321302016729721,0.00084865536841536,-0.000490162879717104
